"ID","age","workclass","fnlwgt","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country"
"001555677",39,"Private",167482,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,60,"United-States"
"001555777",45,"Private",189792,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"001555877",31,"Private",399052,"Married-civ-spouse","Farming-fishing","Wife","White","Female",0,0,42,"United-States"
"001555977",40,"Private",104196,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,40,"United-States"
"001556077",47,"Self-emp-not-inc",152752,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,20,"United-States"
"001556177",53,"Private",268545,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"Jamaica"
"001556277",53,"Self-emp-inc",148532,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States"
"001556377",33,"Local-gov",281784,"Never-married","Tech-support","Not-in-family","Black","Male",0,1564,52,"United-States"
"001556477",24,"Private",225724,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States"
"001556577",34,"Private",200192,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States"
"001556677",46,"Self-emp-inc",170850,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States"
"001556777",29,"Federal-gov",224858,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,60,"United-States"
"001556877",61,"State-gov",159908,"Widowed","Other-service","Unmarried","White","Female",0,0,32,"United-States"
"001556977",31,"Private",115488,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States"
"001557077",29,"Private",1268339,"Married-spouse-absent","Tech-support","Own-child","Black","Male",0,0,40,"United-States"
"001557177",42,"Private",195755,"Separated","Craft-repair","Unmarried","White","Male",0,0,40,"United-States"
"001557277",50,"Federal-gov",186272,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"001557377",34,"Private",181388,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States"
"001557477",39,"Private",177181,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States"
"001557577",74,"Private",91488,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,20,"United-States"
"001557677",40,"Private",230961,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"001557777",75,"Self-emp-not-inc",309955,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2174,50,"United-States"
"001557877",40,"Local-gov",63042,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States"
"001557977",36,"Private",29814,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001558077",61,,116230,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States"
"001558177",42,,167678,"Married-civ-spouse",,"Husband","White","Male",0,0,22,"Ecuador"
"001558277",28,"Private",191088,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States"
"001558377",19,"Private",63814,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,18,"United-States"
"001558477",36,"Private",285865,"Separated","Other-service","Unmarried","Black","Female",0,0,32,"United-States"
"001558577",33,,160776,"Divorced",,"Not-in-family","White","Female",0,0,40,"France"
"001558677",50,"Federal-gov",299831,"Divorced","Adm-clerical","Unmarried","White","Female",0,880,40,"United-States"
"001558777",47,"Private",162741,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",15024,0,40,"United-States"
"001558877",48,"Private",204990,"Never-married","Tech-support","Unmarried","Black","Female",0,0,33,"Jamaica"
"001558977",60,"Self-emp-inc",171315,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"001559077",30,"Private",296462,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,30,"United-States"
"001559177",32,"Private",103860,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States"
"001559277",45,"Local-gov",159816,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1977,35,"United-States"
"001559377",51,"Private",96586,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States"
"001559477",53,"Private",202720,"Married-spouse-absent","Machine-op-inspct","Unmarried","Black","Male",0,0,75,"Haiti"
"001559577",34,"Private",202822,"Never-married","Tech-support","Unmarried","Black","Female",0,0,40,
"001559677",48,"Self-emp-not-inc",379883,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"Mexico"
"001559777",68,,123464,"Married-civ-spouse",,"Husband","White","Male",0,0,45,"United-States"
"001559877",32,"Private",294121,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,50,"United-States"
"001559977",63,,179981,"Married-civ-spouse",,"Husband","White","Male",0,0,4,"United-States"
"001560077",31,"Private",234387,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,40,"United-States"
"001560177",58,"Self-emp-not-inc",154537,"Divorced","Other-service","Not-in-family","White","Female",0,0,20,"United-States"
"001560277",32,"Private",125856,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States"
"001560377",32,"Private",156015,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States"
"001560477",40,"Private",116632,"Divorced","Sales","Own-child","White","Male",0,0,80,"United-States"
"001560577",50,"Private",124963,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,55,"United-States"
"001560677",38,"Self-emp-not-inc",115215,"Separated","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States"
"001560777",30,"Private",254905,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"001560877",21,"Private",195532,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States"
"001560977",28,"Private",190067,"Never-married","Prof-specialty","Own-child","White","Female",0,1564,40,"United-States"
"001561077",63,"Private",181828,"Married-civ-spouse","Sales","Husband","White","Male",0,0,48,
"001561177",32,"Private",203674,"Divorced","Prof-specialty","Unmarried","White","Female",0,880,36,"United-States"
"001561277",25,"Private",322585,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States"
"001561377",59,"Private",246262,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States"
"001561477",22,"Local-gov",211129,"Never-married","Adm-clerical","Own-child","White","Female",0,0,10,
"001561577",49,"Private",139268,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States"
"001561677",36,"Private",188540,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States"
"001561777",31,,251167,"Married-civ-spouse",,"Wife","White","Female",0,0,30,"Mexico"
"001561877",46,"Private",94809,"Divorced","Priv-house-serv","Unmarried","White","Female",0,0,30,"United-States"
"001561977",37,"Local-gov",265038,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States"
"001562077",48,"Private",182566,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,"United-States"
"001562177",43,"Private",220109,"Married-civ-spouse","Other-service","Husband","White","Male",0,1672,44,"United-States"
"001562277",41,"Private",208470,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"001562377",54,"Private",28683,"Married-civ-spouse","Sales","Husband","White","Male",3464,0,40,"United-States"
"001562477",36,"Private",233571,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,4,"United-States"
"001562577",29,"Private",24562,"Divorced","Other-service","Unmarried","Other","Female",0,0,40,"United-States"
"001562677",66,"Local-gov",36364,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,2267,40,"United-States"
"001562777",59,"Private",168569,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States"
"001562877",62,"Private",167098,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"001562977",29,"Private",271579,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Mexico"
"001563077",28,"Private",191355,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States"
"001563177",27,"Private",31659,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,1887,60,"United-States"
"001563277",42,"State-gov",83411,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"001563377",60,"Private",40856,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,46,"United-States"
"001563477",58,"Private",115605,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States"
"001563577",27,"Private",132326,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001563677",45,"Private",220213,"Widowed","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States"
"001563777",50,"Private",172511,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001563877",43,"Private",156745,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States"
"001563977",39,"Private",218916,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States"
"001564077",21,"Private",306114,"Never-married","Adm-clerical","Own-child","White","Male",0,0,20,"United-States"
"001564177",24,"Private",196675,"Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,70,"United-States"
"001564277",59,"Self-emp-not-inc",73411,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,30,"United-States"
"001564377",36,"Private",184659,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"001564477",72,,75890,"Widowed",,"Unmarried","Asian-Pac-Islander","Female",0,0,4,"United-States"
"001564577",35,"Private",320451,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,65,"Hong"
"001564677",33,"Private",172498,"Divorced","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States"
"001564777",30,"Private",131588,"Never-married","Craft-repair","Not-in-family","Black","Female",0,0,45,"United-States"
"001564877",40,"Private",124520,"Divorced","Craft-repair","Unmarried","White","Male",0,0,50,"United-States"
"001564977",26,"Self-emp-not-inc",93806,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States"
"001565077",37,"Federal-gov",173192,"Separated","Adm-clerical","Not-in-family","Black","Male",0,0,40,"United-States"
"001565177",68,"Self-emp-not-inc",198554,"Divorced","Transport-moving","Not-in-family","White","Female",0,0,20,"United-States"
"001565277",45,"Private",26502,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,72,"United-States"
"001565377",56,"Private",225267,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"001565477",36,"Private",150042,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"001565577",50,"Private",211319,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,50,"United-States"
"001565677",38,"Private",208358,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"001565777",29,"Private",58115,"Married-civ-spouse","Sales","Husband","White","Male",0,0,41,"United-States"
"001565877",28,"Private",219267,"Never-married","Other-service","Unmarried","White","Female",0,0,28,"United-States"
"001565977",39,"Federal-gov",129573,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,50,"United-States"
"001566077",26,"Local-gov",27834,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States"
"001566177",52,"Self-emp-inc",415037,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,65,"United-States"
"001566277",52,"Private",191529,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States"
"001566377",84,"Private",132806,"Widowed","Other-service","Not-in-family","White","Female",0,0,13,"United-States"
"001566477",33,"Federal-gov",137059,"Never-married","Other-service","Not-in-family","White","Female",0,0,10,"United-States"
"001566577",46,"Federal-gov",102308,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States"
"001566677",30,"Private",164309,"Never-married","Sales","Not-in-family","White","Female",0,0,35,"United-States"
"001566777",38,"Private",40955,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"England"
"001566877",66,"Private",141085,"Widowed","Priv-house-serv","Not-in-family","White","Female",0,0,8,"United-States"
"001566977",62,"Federal-gov",258124,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"Italy"
"001567077",31,"Private",467579,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,1887,40,"United-States"
"001567177",31,"Private",145139,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001567277",39,"Private",231141,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",2829,0,40,"United-States"
"001567377",60,"Self-emp-not-inc",146674,"Divorced","Craft-repair","Not-in-family","Black","Male",0,0,50,
"001567477",27,"Private",242207,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States"
"001567577",37,,102541,"Married-civ-spouse",,"Wife","Amer-Indian-Eskimo","Female",0,0,40,"United-States"
"001567677",38,"Private",135416,"Divorced","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"001567777",25,"Private",267284,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"United-States"
"001567877",48,"Private",130812,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States"
"001567977",42,"Self-emp-not-inc",183765,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,
"001568077",45,"Local-gov",188823,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States"
"001568177",22,"Private",200593,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States"
"001568277",50,"Private",124094,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Poland"
"001568377",21,"Private",50411,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States"
"001568477",44,"Local-gov",101689,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States"
"001568577",60,"Self-emp-not-inc",73091,"Separated","Other-service","Not-in-family","Black","Male",0,1876,50,"United-States"
"001568677",21,,107801,"Never-married",,"Own-child","White","Female",0,0,6,"United-States"
"001568777",51,"Private",176969,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States"
"001568877",30,"Private",342709,"Married-spouse-absent","Craft-repair","Other-relative","White","Male",0,0,40,"United-States"
"001568977",46,"Self-emp-not-inc",368561,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"001569077",43,"Private",26915,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States"
"001569177",57,"Private",157974,"Never-married","Other-service","Not-in-family","Black","Male",0,0,48,"United-States"
"001569277",48,"Private",109832,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,40,"United-States"
"001569377",39,"Self-emp-inc",116358,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",7688,0,40,
"001569477",68,"Self-emp-not-inc",195881,"Married-civ-spouse","Farming-fishing","Husband","White","Male",2414,0,40,"United-States"
"001569577",33,"Private",183000,"Never-married","Other-service","Not-in-family","White","Male",0,0,24,"United-States"
"001569677",22,"Without-pay",302347,"Never-married","Handlers-cleaners","Own-child","White","Male",4416,0,40,"United-States"
"001569777",18,,151463,"Never-married",,"Other-relative","White","Male",0,0,7,"United-States"
"001569877",28,"Private",217200,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,50,"United-States"
"001569977",32,"Private",31740,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"India"
"001570077",56,"Private",35520,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,42,"United-States"
"001570177",36,"Private",369843,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,50,"United-States"
"001570277",34,"Private",199227,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States"
"001570377",18,"Private",144711,"Never-married","Sales","Not-in-family","White","Female",0,1721,40,"United-States"
"001570477",39,"Private",382802,"Widowed","Machine-op-inspct","Not-in-family","Black","Male",0,1590,40,"United-States"
"001570577",25,"Private",254781,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"001570677",27,"Self-emp-not-inc",70657,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"United-States"
"001570777",56,"Self-emp-not-inc",50791,"Divorced","Sales","Not-in-family","White","Male",0,1876,60,"United-States"
"001570877",33,"Self-emp-not-inc",222162,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001570977",49,"Self-emp-inc",94606,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,60,"United-States"
"001571077",44,"Self-emp-not-inc",104196,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,84,"United-States"
"001571177",30,"Self-emp-not-inc",455995,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States"
"001571277",27,"Private",166210,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States"
"001571377",25,"Private",198986,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States"
"001571477",30,"Self-emp-inc",292465,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States"
"001571577",38,"Private",99388,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"El-Salvador"
"001571677",38,"Private",698363,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001571777",46,"Private",154940,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States"
"001571877",37,"Private",401998,"Widowed","Machine-op-inspct","Unmarried","White","Female",0,0,20,"United-States"
"001571977",62,"Private",162825,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"001572077",55,"Self-emp-not-inc",271795,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States"
"001572177",47,"Self-emp-not-inc",134671,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"001572277",45,"Private",87583,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,14,"United-States"
"001572377",50,"Private",248619,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001572477",36,"Private",130200,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,0,40,"United-States"
"001572577",45,"Private",178922,"Never-married","Sales","Not-in-family","White","Female",0,0,20,"United-States"
"001572677",23,"Private",51985,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,38,"United-States"
"001572777",37,"Private",125933,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,50,"United-States"
"001572877",38,"State-gov",104280,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States"
"001572977",27,"Private",617860,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,40,"United-States"
"001573077",29,"Private",122112,"Married-civ-spouse","Sales","Wife","White","Female",0,0,50,"United-States"
"001573177",45,"Local-gov",181758,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States"
"001573277",41,"Self-emp-inc",223671,"Married-civ-spouse","Sales","Husband","White","Male",0,1887,55,"United-States"
"001573377",38,"Self-emp-not-inc",140117,"Never-married","Other-service","Not-in-family","White","Female",0,0,20,"United-States"
"001573477",27,"Private",107458,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States"
"001573577",51,"Federal-gov",215948,"Married-civ-spouse","Handlers-cleaners","Husband","Other","Male",0,0,40,
"001573677",44,"Federal-gov",306440,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"001573777",33,"Federal-gov",615893,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"Nicaragua"
"001573877",28,"Self-emp-inc",201186,"Married-civ-spouse","Sales","Husband","Black","Male",99999,0,40,"United-States"
"001573977",32,"Private",37210,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States"
"001574077",43,"Private",196084,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States"
"001574177",45,"Local-gov",166181,"Divorced","Other-service","Own-child","Black","Female",0,0,40,"United-States"
"001574277",52,"Federal-gov",291096,"Married-civ-spouse","Other-service","Husband","White","Male",7298,0,40,"United-States"
"001574377",24,"Private",232841,"Never-married","Other-service","Not-in-family","White","Male",0,0,35,"United-States"
"001574477",19,,131982,"Never-married",,"Own-child","White","Male",0,0,40,"United-States"
"001574577",47,"Private",408788,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"001574677",53,"Self-emp-inc",42924,"Divorced","Exec-managerial","Not-in-family","White","Male",14084,0,50,"United-States"
"001574777",31,"Private",181091,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"001574877",30,"Private",200246,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"001574977",56,"Private",282023,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"001575077",49,"Federal-gov",128990,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"001575177",38,"Private",106838,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States"
"001575277",19,"Private",144750,"Never-married","Adm-clerical","Own-child","White","Male",0,0,18,"United-States"
"001575377",39,"Private",108140,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001575477",38,"Private",103323,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"001575577",47,"Private",268022,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,55,"United-States"
"001575677",58,"Private",197114,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001575777",27,"Private",191628,"Never-married","Transport-moving","Not-in-family","Black","Male",2174,0,40,"United-States"
"001575877",59,"Local-gov",176118,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States"
"001575977",24,"Private",42401,"Never-married","Sales","Not-in-family","White","Male",0,0,47,"United-States"
"001576077",42,"Private",322385,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",2407,0,40,"United-States"
"001576177",53,"State-gov",123011,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States"
"001576277",35,"Private",210945,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,50,"United-States"
"001576377",36,"Local-gov",130620,"Married-civ-spouse","Adm-clerical","Wife","Asian-Pac-Islander","Female",0,0,40,"China"
"001576477",26,"Private",248990,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Mexico"
"001576577",33,"Private",132705,"Separated","Adm-clerical","Not-in-family","White","Male",0,0,48,"United-States"
"001576677",29,"Private",94892,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"001576777",43,"Private",141858,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States"
"001576877",35,"Private",81232,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,50,"United-States"
"001576977",48,"Private",114561,"Married-spouse-absent","Prof-specialty","Other-relative","Asian-Pac-Islander","Female",0,0,36,"Philippines"
"001577077",45,"Local-gov",191776,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States"
"001577177",43,"Private",128354,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"001577277",27,"Private",37088,"Never-married","Other-service","Own-child","White","Male",0,0,30,"United-States"
"001577377",21,"Private",414812,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States"
"001577477",63,,156799,"Widowed",,"Not-in-family","White","Female",0,0,4,"United-States"
"001577577",39,"Private",33983,"Married-civ-spouse","Adm-clerical","Husband","White","Male",15024,0,40,"United-States"
"001577677",52,"Self-emp-not-inc",194995,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,55,"United-States"
"001577777",41,"Self-emp-inc",73431,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States"
"001577877",48,"Private",155664,"Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,70,"United-States"
"001577977",27,,182386,"Divorced",,"Unmarried","White","Female",0,0,35,"United-States"
"001578077",53,"State-gov",281074,"Divorced","Exec-managerial","Not-in-family","White","Male",0,1092,40,"United-States"
"001578177",33,"Local-gov",248346,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States"
"001578277",37,"Private",167482,"Never-married","Craft-repair","Own-child","White","Male",0,0,35,"United-States"
"001578377",18,,171088,"Never-married",,"Own-child","White","Female",0,0,40,"United-States"
"001578477",43,"Federal-gov",211763,"Separated","Prof-specialty","Unmarried","Black","Female",0,0,24,"United-States"
"001578577",20,"Private",122166,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States"
"001578677",47,"Private",370119,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States"
"001578777",36,"Self-emp-not-inc",138940,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,70,"United-States"
"001578877",41,"Private",174575,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1887,45,"United-States"
"001578977",67,"Private",101132,"Married-civ-spouse","Craft-repair","Husband","White","Male",1797,0,40,"United-States"
"001579077",38,"Private",292307,"Married-spouse-absent","Craft-repair","Not-in-family","Black","Male",0,0,40,"Dominican-Republic"
"001579177",47,"Self-emp-not-inc",248776,"Never-married","Exec-managerial","Not-in-family","Black","Male",0,0,25,"United-States"
"001579277",39,"Private",314007,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States"
"001579377",34,"Self-emp-not-inc",213226,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1485,35,
"001579477",36,"Private",76845,"Never-married","Other-service","Own-child","Black","Male",0,0,35,"United-States"
"001579577",24,"Private",148320,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,40,"United-States"
"001579677",50,"Self-emp-not-inc",54261,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,84,"United-States"
"001579777",21,"Private",223352,"Never-married","Other-service","Not-in-family","White","Female",1055,0,30,"United-States"
"001579877",21,"Private",211013,"Never-married","Other-service","Own-child","White","Female",0,0,50,"Mexico"
"001579977",40,"Private",209833,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"001580077",19,"Private",356272,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,25,"United-States"
"001580177",38,"Private",143538,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States"
"001580277",34,"Private",242960,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States"
"001580377",44,"Local-gov",263871,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States"
"001580477",20,"Private",151105,"Never-married","Sales","Own-child","White","Female",0,0,25,"United-States"
"001580577",44,"Private",207685,"Never-married","Exec-managerial","Not-in-family","White","Male",0,1564,55,"England"
"001580677",49,"Local-gov",46537,"Divorced","Adm-clerical","Not-in-family","White","Female",594,0,10,"United-States"
"001580777",45,"Self-emp-inc",84324,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States"
"001580877",24,"Private",224716,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States"
"001580977",34,"Private",186269,"Divorced","Adm-clerical","Own-child","White","Male",0,0,40,"United-States"
"001581077",58,"Self-emp-not-inc",143731,"Married-civ-spouse","Sales","Husband","White","Male",0,0,72,"United-States"
"001581177",39,"Private",236391,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States"
"001581277",22,"Private",54560,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States"
"001581377",38,"Private",266325,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,32,"United-States"
"001581477",32,"Federal-gov",42900,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States"
"001581577",45,"State-gov",183710,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,48,"United-States"
