user_id,market,market_1,log_in_date
EB-141102,EU,EU,2014-09-20T00:00:00
EH-139902,EU,EU,2014-09-20T00:00:00
JC-157752,EU,EU,2014-09-20T00:00:00
KH-166902,EU,EU,2014-09-20T00:00:00
LC-169302,EU,EU,2014-09-20T00:00:00
CL-127002,EU,EU,2014-09-21T00:00:00
AH-100752,EU,EU,2014-09-22T00:00:00
KN-164502,EU,EU,2014-09-22T00:00:00
MH-180252,EU,EU,2014-09-22T00:00:00
SJ-202152,EU,EU,2014-09-22T00:00:00
AH-106902,EU,EU,2014-09-23T00:00:00
AR-108252,EU,EU,2014-09-23T00:00:00
CC-122202,EU,EU,2014-09-23T00:00:00
KC-166752,EU,EU,2014-09-23T00:00:00
LE-168102,EU,EU,2014-09-23T00:00:00
PV-189852,EU,EU,2014-09-23T00:00:00
RS-194202,EU,EU,2014-09-23T00:00:00
SU-206652,EU,EU,2014-09-23T00:00:00
DR-129402,EU,EU,2014-09-24T00:00:00
FM-142152,EU,EU,2014-09-24T00:00:00
HD-147852,EU,EU,2014-09-24T00:00:00
AH-106902,EU,EU,2014-09-25T00:00:00
BD-116202,EU,EU,2014-09-25T00:00:00
BF-110202,EU,EU,2014-09-25T00:00:00
BT-113952,EU,EU,2014-09-25T00:00:00
CB-120252,EU,EU,2014-09-25T00:00:00
JK-161202,EU,EU,2014-09-25T00:00:00
KA-165252,EU,EU,2014-09-25T00:00:00
LA-167802,EU,EU,2014-09-25T00:00:00
MP-174702,EU,EU,2014-09-25T00:00:00
NG-184302,EU,EU,2014-09-25T00:00:00
SC-200952,EU,EU,2014-09-25T00:00:00
DV-130452,EU,EU,2014-09-26T00:00:00
FH-143502,EU,EU,2014-09-26T00:00:00
HR-147702,EU,EU,2014-09-26T00:00:00
IM-150702,EU,EU,2014-09-26T00:00:00
JB-160002,EU,EU,2014-09-26T00:00:00
JJ-154452,EU,EU,2014-09-26T00:00:00
MB-173052,EU,EU,2014-09-26T00:00:00
SP-208602,EU,EU,2014-09-26T00:00:00
CK-123252,EU,EU,2014-09-27T00:00:00
KB-164052,EU,EU,2014-09-27T00:00:00
RP-193902,EU,EU,2014-09-27T00:00:00
MS-177702,EU,EU,2014-09-28T00:00:00
BM-115752,EU,EU,2014-09-29T00:00:00
BS-113802,EU,EU,2014-09-29T00:00:00
CA-127752,EU,EU,2014-09-29T00:00:00
KB-165852,EU,EU,2014-09-29T00:00:00
KC-162552,EU,EU,2014-09-29T00:00:00
MT-178152,EU,EU,2014-09-29T00:00:00
AG-107652,EU,EU,2014-09-30T00:00:00
AH-101952,EU,EU,2014-09-30T00:00:00
EK-137952,EU,EU,2014-09-30T00:00:00
JE-157452,EU,EU,2014-09-30T00:00:00
RF-193452,EU,EU,2014-09-30T00:00:00
RR-195252,EU,EU,2014-09-30T00:00:00
SW-202752,EU,EU,2014-09-30T00:00:00
FG-142602,EU,EU,2014-10-01T00:00:00
MM-179202,EU,EU,2014-10-01T00:00:00
SG-204702,EU,EU,2014-10-01T00:00:00
BE-113352,EU,EU,2014-10-02T00:00:00
DK-132252,EU,EU,2014-10-02T00:00:00
Dp-132402,EU,EU,2014-10-02T00:00:00
DR-129402,EU,EU,2014-10-02T00:00:00
DP-130002,EU,EU,2014-10-03T00:00:00
SF-209652,EU,EU,2014-10-03T00:00:00
VP-217602,EU,EU,2014-10-03T00:00:00
PC-187452,EU,EU,2014-10-05T00:00:00
EM-142002,EU,EU,2014-10-06T00:00:00
HZ-149502,EU,EU,2014-10-06T00:00:00
KB-166002,EU,EU,2014-10-06T00:00:00
SC-203802,EU,EU,2014-10-06T00:00:00
AI-108552,EU,EU,2014-10-07T00:00:00
GB-145752,EU,EU,2014-10-07T00:00:00
SE-201102,EU,EU,2014-10-07T00:00:00
SV-207852,EU,EU,2014-10-07T00:00:00
TB-211752,EU,EU,2014-10-07T00:00:00
BE-114102,EU,EU,2014-10-08T00:00:00
CM-124452,EU,EU,2014-10-08T00:00:00
PF-191202,EU,EU,2014-10-08T00:00:00
HF-149952,EU,EU,2014-10-09T00:00:00
JD-158952,EU,EU,2014-10-10T00:00:00
SL-201552,EU,EU,2014-10-10T00:00:00
TS-213402,EU,EU,2014-10-10T00:00:00
CW-119052,EU,EU,2014-10-11T00:00:00
LE-168102,EU,EU,2014-10-11T00:00:00
AR-108252,EU,EU,2014-10-13T00:00:00
CC-123702,EU,EU,2014-10-13T00:00:00
GA-145152,EU,EU,2014-10-13T00:00:00
GA-147252,EU,EU,2014-10-13T00:00:00
GK-146202,EU,EU,2014-10-13T00:00:00
HR-147702,EU,EU,2014-10-13T00:00:00
JG-153102,EU,EU,2014-10-13T00:00:00
MB-173052,EU,EU,2014-10-13T00:00:00
MS-177102,EU,EU,2014-10-13T00:00:00
NF-183852,EU,EU,2014-10-13T00:00:00
TS-215052,EU,EU,2014-10-13T00:00:00
EM-138102,EU,EU,2014-10-14T00:00:00
KH-166302,EU,EU,2014-10-14T00:00:00
SC-205752,EU,EU,2014-10-14T00:00:00
CS-118602,EU,EU,2014-10-15T00:00:00
LP-170802,EU,EU,2014-10-15T00:00:00
SM-203202,EU,EU,2014-10-16T00:00:00
ST-205302,EU,EU,2014-10-16T00:00:00
BD-115602,EU,EU,2014-10-17T00:00:00
EB-139302,EU,EU,2014-10-17T00:00:00
JD-158952,EU,EU,2014-10-17T00:00:00
RB-193602,EU,EU,2014-10-17T00:00:00
TH-215502,EU,EU,2014-10-17T00:00:00
CM-119352,EU,EU,2014-10-18T00:00:00
PA-190602,EU,EU,2014-10-18T00:00:00
MH-180252,EU,EU,2014-10-19T00:00:00
AG-103002,EU,EU,2014-10-20T00:00:00
AM-107052,EU,EU,2014-10-20T00:00:00
AS-102402,EU,EU,2014-10-20T00:00:00
CV-122952,EU,EU,2014-10-20T00:00:00
DB-135552,EU,EU,2014-10-20T00:00:00
JK-156402,EU,EU,2014-10-20T00:00:00
TS-216102,EU,EU,2014-10-20T00:00:00
DC-128502,EU,EU,2014-10-21T00:00:00
SN-205602,EU,EU,2014-10-21T00:00:00
SU-206652,EU,EU,2014-10-21T00:00:00
DB-132102,EU,EU,2014-10-22T00:00:00
NH-186102,EU,EU,2014-10-22T00:00:00
TS-213402,EU,EU,2014-10-22T00:00:00
CC-126102,EU,EU,2014-10-23T00:00:00
CP-120852,EU,EU,2014-10-23T00:00:00
CR-128202,EU,EU,2014-10-23T00:00:00
ER-138552,EU,EU,2014-10-23T00:00:00
GT-147102,EU,EU,2014-10-23T00:00:00
JD-160602,EU,EU,2014-10-23T00:00:00
SC-206802,EU,EU,2014-10-23T00:00:00
AR-103452,EU,EU,2014-10-24T00:00:00
CS-118452,EU,EU,2014-10-24T00:00:00
GT-147552,EU,EU,2014-10-24T00:00:00
KB-163152,EU,EU,2014-10-24T00:00:00
MW-182202,EU,EU,2014-10-24T00:00:00
SG-200802,EU,EU,2014-10-24T00:00:00
AS-106302,EU,EU,2014-10-27T00:00:00
BN-115152,EU,EU,2014-10-27T00:00:00
GT-146352,EU,EU,2014-10-27T00:00:00
DW-135852,EU,EU,2014-10-28T00:00:00
TM-210102,EU,EU,2014-10-28T00:00:00
PF-192252,EU,EU,2014-10-29T00:00:00
PO-188652,EU,EU,2014-10-29T00:00:00
SC-203052,EU,EU,2014-10-29T00:00:00
TH-211002,EU,EU,2014-10-29T00:00:00
AR-105102,EU,EU,2014-10-30T00:00:00
NS-185052,EU,EU,2014-10-30T00:00:00
NS-186402,EU,EU,2014-10-30T00:00:00
RD-197202,EU,EU,2014-10-30T00:00:00
SR-207402,EU,EU,2014-10-30T00:00:00
TC-212952,EU,EU,2014-10-30T00:00:00
BC-111252,EU,EU,2014-10-31T00:00:00
KT-164652,EU,EU,2014-10-31T00:00:00
LC-169602,EU,EU,2014-10-31T00:00:00
SC-208002,EU,EU,2014-10-31T00:00:00
CR-128202,EU,EU,2014-11-01T00:00:00
NG-183552,EU,EU,2014-11-01T00:00:00
TS-212052,EU,EU,2014-11-01T00:00:00
GH-144852,EU,EU,2014-11-02T00:00:00
BF-110052,EU,EU,2014-11-03T00:00:00
BF-111702,EU,EU,2014-11-03T00:00:00
DM-135252,EU,EU,2014-11-03T00:00:00
MV-181902,EU,EU,2014-11-03T00:00:00
TM-214902,EU,EU,2014-11-03T00:00:00
CK-127602,EU,EU,2014-11-04T00:00:00
DK-128952,EU,EU,2014-11-04T00:00:00
JH-154302,EU,EU,2014-11-04T00:00:00
SP-206202,EU,EU,2014-11-04T00:00:00
BW-112002,EU,EU,2014-11-05T00:00:00
DP-131652,EU,EU,2014-11-05T00:00:00
JD-160152,EU,EU,2014-11-05T00:00:00
JF-152952,EU,EU,2014-11-05T00:00:00
MO-179502,EU,EU,2014-11-05T00:00:00
MP-179652,EU,EU,2014-11-05T00:00:00
TP-211302,EU,EU,2014-11-05T00:00:00
BD-116202,EU,EU,2014-11-06T00:00:00
KD-164952,EU,EU,2014-11-06T00:00:00
LP-170802,EU,EU,2014-11-06T00:00:00
LW-171252,EU,EU,2014-11-06T00:00:00
MV-174852,EU,EU,2014-11-06T00:00:00
NC-186252,EU,EU,2014-11-06T00:00:00
NP-183252,EU,EU,2014-11-06T00:00:00
BF-110052,EU,EU,2014-11-07T00:00:00
BW-111102,EU,EU,2014-11-07T00:00:00
DK-133752,EU,EU,2014-11-07T00:00:00
HH-150102,EU,EU,2014-11-07T00:00:00
JC-153852,EU,EU,2014-11-07T00:00:00
JE-157152,EU,EU,2014-11-07T00:00:00
LT-171102,EU,EU,2014-11-07T00:00:00
ME-173202,EU,EU,2014-11-07T00:00:00
MH-174552,EU,EU,2014-11-07T00:00:00
MK-181602,EU,EU,2014-11-07T00:00:00
MP-179652,EU,EU,2014-11-07T00:00:00
SM-203202,EU,EU,2014-11-07T00:00:00
TB-212502,EU,EU,2014-11-07T00:00:00
TH-211002,EU,EU,2014-11-07T00:00:00
EB-141102,EU,EU,2014-11-08T00:00:00
LS-169752,EU,EU,2014-11-08T00:00:00
MJ-177402,EU,EU,2014-11-08T00:00:00
MY-173802,EU,EU,2014-11-08T00:00:00
RW-196902,EU,EU,2014-11-08T00:00:00
BB-109902,EU,EU,2014-11-10T00:00:00
BH-117102,EU,EU,2014-11-10T00:00:00
CA-122652,EU,EU,2014-11-10T00:00:00
CP-123402,EU,EU,2014-11-10T00:00:00
GH-144852,EU,EU,2014-11-10T00:00:00
HR-148302,EU,EU,2014-11-10T00:00:00
MF-176652,EU,EU,2014-11-10T00:00:00
MG-178752,EU,EU,2014-11-10T00:00:00
MH-172902,EU,EU,2014-11-10T00:00:00
ON-187152,EU,EU,2014-11-10T00:00:00
CG-125202,EU,EU,2014-11-11T00:00:00
DK-129852,EU,EU,2014-11-11T00:00:00
JJ-157602,EU,EU,2014-11-11T00:00:00
TC-211452,EU,EU,2014-11-11T00:00:00
VT-217002,EU,EU,2014-11-11T00:00:00
BM-117852,EU,EU,2014-11-12T00:00:00
BP-111552,EU,EU,2014-11-12T00:00:00
DL-133152,EU,EU,2014-11-12T00:00:00
FO-143052,EU,EU,2014-11-12T00:00:00
GR-145602,EU,EU,2014-11-12T00:00:00
LC-169302,EU,EU,2014-11-12T00:00:00
LF-171852,EU,EU,2014-11-12T00:00:00
MS-177702,EU,EU,2014-11-12T00:00:00
PW-190302,EU,EU,2014-11-12T00:00:00
SW-207552,EU,EU,2014-11-12T00:00:00
AJ-107802,EU,EU,2014-11-13T00:00:00
EJ-141552,EU,EU,2014-11-13T00:00:00
JH-159102,EU,EU,2014-11-13T00:00:00
RH-196002,EU,EU,2014-11-13T00:00:00
SL-201552,EU,EU,2014-11-13T00:00:00
AG-106752,EU,EU,2014-11-14T00:00:00
JS-155952,EU,EU,2014-11-14T00:00:00
ON-187152,EU,EU,2014-11-14T00:00:00
SG-208902,EU,EU,2014-11-14T00:00:00
TT-212202,EU,EU,2014-11-14T00:00:00
AP-107202,EU,EU,2014-11-15T00:00:00
AS-102852,EU,EU,2014-11-15T00:00:00
CJ-120102,EU,EU,2014-11-15T00:00:00
DF-131352,EU,EU,2014-11-15T00:00:00
JK-160902,EU,EU,2014-11-15T00:00:00
LC-171402,EU,EU,2014-11-15T00:00:00
RA-192852,EU,EU,2014-11-15T00:00:00
CS-119502,EU,EU,2014-11-16T00:00:00
BV-112452,EU,EU,2014-11-17T00:00:00
CA-119652,EU,EU,2014-11-17T00:00:00
CB-125352,EU,EU,2014-11-17T00:00:00
CK-122052,EU,EU,2014-11-17T00:00:00
CS-122502,EU,EU,2014-11-17T00:00:00
KC-162552,EU,EU,2014-11-17T00:00:00
MH-174402,EU,EU,2014-11-17T00:00:00
NS-186402,EU,EU,2014-11-17T00:00:00
PC-187452,EU,EU,2014-11-17T00:00:00
PV-189852,EU,EU,2014-11-17T00:00:00
SW-204552,EU,EU,2014-11-17T00:00:00
AS-102402,EU,EU,2014-11-18T00:00:00
BT-115302,EU,EU,2014-11-18T00:00:00
CL-125652,EU,EU,2014-11-18T00:00:00
DM-130152,EU,EU,2014-11-18T00:00:00
DW-135402,EU,EU,2014-11-18T00:00:00
JB-154002,EU,EU,2014-11-18T00:00:00
KT-164652,EU,EU,2014-11-18T00:00:00
MY-182952,EU,EU,2014-11-18T00:00:00
MZ-175152,EU,EU,2014-11-18T00:00:00
RS-197652,EU,EU,2014-11-18T00:00:00
YC-218952,EU,EU,2014-11-18T00:00:00
CM-122352,EU,EU,2014-11-19T00:00:00
GH-144252,EU,EU,2014-11-19T00:00:00
HG-148452,EU,EU,2014-11-19T00:00:00
JK-153702,EU,EU,2014-11-19T00:00:00
ME-180102,EU,EU,2014-11-19T00:00:00
PJ-190152,EU,EU,2014-11-19T00:00:00
BC-111252,EU,EU,2014-11-20T00:00:00
CD-122802,EU,EU,2014-11-20T00:00:00
CM-127152,EU,EU,2014-11-20T00:00:00
DN-136902,EU,EU,2014-11-20T00:00:00
JC-157752,EU,EU,2014-11-20T00:00:00
JM-152502,EU,EU,2014-11-20T00:00:00
KC-165402,EU,EU,2014-11-20T00:00:00
OT-187302,EU,EU,2014-11-20T00:00:00
SB-202902,EU,EU,2014-11-20T00:00:00
SV-208152,EU,EU,2014-11-20T00:00:00
TS-210852,EU,EU,2014-11-20T00:00:00
VG-218052,EU,EU,2014-11-20T00:00:00
AC-106152,EU,EU,2014-11-21T00:00:00
CL-127002,EU,EU,2014-11-21T00:00:00
CM-118152,EU,EU,2014-11-21T00:00:00
DM-129552,EU,EU,2014-11-21T00:00:00
HM-149802,EU,EU,2014-11-21T00:00:00
IM-150702,EU,EU,2014-11-21T00:00:00
NS-186402,EU,EU,2014-11-21T00:00:00
DR-129402,EU,EU,2014-11-22T00:00:00
LB-167952,EU,EU,2014-11-22T00:00:00
MF-182502,EU,EU,2014-11-22T00:00:00
RH-195552,EU,EU,2014-11-22T00:00:00
NB-186552,EU,EU,2014-11-23T00:00:00
AC-104502,EU,EU,2014-11-24T00:00:00
AG-105252,EU,EU,2014-11-24T00:00:00
DK-129852,EU,EU,2014-11-24T00:00:00
KF-162852,EU,EU,2014-11-24T00:00:00
MG-181452,EU,EU,2014-11-24T00:00:00
MH-172902,EU,EU,2014-11-24T00:00:00
SK-199902,EU,EU,2014-11-24T00:00:00
TT-212202,EU,EU,2014-11-24T00:00:00
DM-133452,EU,EU,2014-11-25T00:00:00
HZ-149502,EU,EU,2014-11-25T00:00:00
KH-165102,EU,EU,2014-11-25T00:00:00
NM-185202,EU,EU,2014-11-25T00:00:00
NS-186402,EU,EU,2014-11-25T00:00:00
PK-190752,EU,EU,2014-11-25T00:00:00
PM-191352,EU,EU,2014-11-25T00:00:00
SC-208452,EU,EU,2014-11-25T00:00:00
VD-216702,EU,EU,2014-11-25T00:00:00
AS-106302,EU,EU,2014-11-26T00:00:00
AW-109302,EU,EU,2014-11-26T00:00:00
BN-114702,EU,EU,2014-11-26T00:00:00
IM-150552,EU,EU,2014-11-26T00:00:00
JE-154752,EU,EU,2014-11-26T00:00:00
KS-163002,EU,EU,2014-11-26T00:00:00
RB-193302,EU,EU,2014-11-26T00:00:00
TB-210552,EU,EU,2014-11-26T00:00:00
CV-128052,EU,EU,2014-11-27T00:00:00
HW-149352,EU,EU,2014-11-27T00:00:00
JC-153402,EU,EU,2014-11-27T00:00:00
MG-176952,EU,EU,2014-11-27T00:00:00
RD-195852,EU,EU,2014-11-27T00:00:00
SE-201102,EU,EU,2014-11-27T00:00:00
SL-201552,EU,EU,2014-11-27T00:00:00
BB-115452,EU,EU,2014-11-28T00:00:00
CJ-120102,EU,EU,2014-11-28T00:00:00
DW-135402,EU,EU,2014-11-28T00:00:00
GG-146502,EU,EU,2014-11-28T00:00:00
KB-162402,EU,EU,2014-11-28T00:00:00
LF-171852,EU,EU,2014-11-28T00:00:00
MS-175302,EU,EU,2014-11-28T00:00:00
MS-177102,EU,EU,2014-11-28T00:00:00
EB-137502,EU,EU,2014-11-29T00:00:00
JE-157452,EU,EU,2014-11-29T00:00:00
PC-190002,EU,EU,2014-11-29T00:00:00
SJ-201252,EU,EU,2014-11-29T00:00:00
AH-100752,EU,EU,2014-12-01T00:00:00
AH-106902,EU,EU,2014-12-01T00:00:00
JL-155052,EU,EU,2014-12-01T00:00:00
SC-208002,EU,EU,2014-12-01T00:00:00
SH-206352,EU,EU,2014-12-01T00:00:00
AR-103452,EU,EU,2014-12-02T00:00:00
BG-110352,EU,EU,2014-12-02T00:00:00
BS-116652,EU,EU,2014-12-02T00:00:00
JG-151602,EU,EU,2014-12-02T00:00:00
JL-151302,EU,EU,2014-12-02T00:00:00
SC-206802,EU,EU,2014-12-02T00:00:00
SL-201552,EU,EU,2014-12-02T00:00:00
AH-100302,EU,EU,2014-12-03T00:00:00
BT-113052,EU,EU,2014-12-03T00:00:00
BT-113952,EU,EU,2014-12-03T00:00:00
DE-132552,EU,EU,2014-12-03T00:00:00
JC-157752,EU,EU,2014-12-03T00:00:00
MG-182052,EU,EU,2014-12-03T00:00:00
NP-187002,EU,EU,2014-12-03T00:00:00
SJ-202152,EU,EU,2014-12-03T00:00:00
AB-101052,EU,EU,2014-12-04T00:00:00
CS-124002,EU,EU,2014-12-04T00:00:00
DR-129402,EU,EU,2014-12-04T00:00:00
DW-131952,EU,EU,2014-12-04T00:00:00
FO-143052,EU,EU,2014-12-04T00:00:00
JF-154152,EU,EU,2014-12-04T00:00:00
LS-169452,EU,EU,2014-12-04T00:00:00
MB-173052,EU,EU,2014-12-04T00:00:00
NG-184302,EU,EU,2014-12-04T00:00:00
SP-205452,EU,EU,2014-12-04T00:00:00
BF-112152,EU,EU,2014-12-05T00:00:00
BK-112602,EU,EU,2014-12-05T00:00:00
CS-122502,EU,EU,2014-12-05T00:00:00
DK-132252,EU,EU,2014-12-05T00:00:00
ES-140202,EU,EU,2014-12-05T00:00:00
NF-184752,EU,EU,2014-12-05T00:00:00
NK-184902,EU,EU,2014-12-05T00:00:00
TA-213852,EU,EU,2014-12-05T00:00:00
TS-212052,EU,EU,2014-12-05T00:00:00
AM-107052,EU,EU,2014-12-06T00:00:00
NL-183102,EU,EU,2014-12-06T00:00:00
PB-192102,EU,EU,2014-12-06T00:00:00
RD-195852,EU,EU,2014-12-06T00:00:00
DK-130902,EU,EU,2014-12-07T00:00:00
AS-100452,EU,EU,2014-12-08T00:00:00
MH-176202,EU,EU,2014-12-08T00:00:00
MS-178302,EU,EU,2014-12-08T00:00:00
PF-192252,EU,EU,2014-12-08T00:00:00
PG-188952,EU,EU,2014-12-08T00:00:00
RA-199452,EU,EU,2014-12-08T00:00:00
SR-207402,EU,EU,2014-12-08T00:00:00
TS-216102,EU,EU,2014-12-08T00:00:00
BP-110502,EU,EU,2014-12-09T00:00:00
CR-127302,EU,EU,2014-12-09T00:00:00
DJ-134202,EU,EU,2014-12-09T00:00:00
DL-134952,EU,EU,2014-12-09T00:00:00
FH-143502,EU,EU,2014-12-09T00:00:00
GA-145152,EU,EU,2014-12-09T00:00:00
LW-168252,EU,EU,2014-12-09T00:00:00
MK-181602,EU,EU,2014-12-09T00:00:00
AM-103602,EU,EU,2014-12-10T00:00:00
BP-112902,EU,EU,2014-12-10T00:00:00
CL-125652,EU,EU,2014-12-10T00:00:00
DH-136752,EU,EU,2014-12-10T00:00:00
HM-148602,EU,EU,2014-12-10T00:00:00
JL-151302,EU,EU,2014-12-10T00:00:00
MK-179052,EU,EU,2014-12-10T00:00:00
PC-187452,EU,EU,2014-12-10T00:00:00
PM-189402,EU,EU,2014-12-10T00:00:00
PV-189852,EU,EU,2014-12-10T00:00:00
SC-206802,EU,EU,2014-12-10T00:00:00
WB-218502,EU,EU,2014-12-10T00:00:00
BD-116352,EU,EU,2014-12-11T00:00:00
BN-115152,EU,EU,2014-12-11T00:00:00
GH-144102,EU,EU,2014-12-11T00:00:00
MG-182052,EU,EU,2014-12-11T00:00:00
NF-183852,EU,EU,2014-12-11T00:00:00
SP-206502,EU,EU,2014-12-11T00:00:00
TS-216102,EU,EU,2014-12-11T00:00:00
AS-102852,EU,EU,2014-12-12T00:00:00
BD-115002,EU,EU,2014-12-12T00:00:00
Co-126402,EU,EU,2014-12-12T00:00:00
GH-144252,EU,EU,2014-12-12T00:00:00
GM-144402,EU,EU,2014-12-12T00:00:00
NM-185202,EU,EU,2014-12-12T00:00:00
RF-198402,EU,EU,2014-12-12T00:00:00
RH-195552,EU,EU,2014-12-12T00:00:00
TS-214302,EU,EU,2014-12-12T00:00:00
AB-101652,EU,EU,2014-12-13T00:00:00
DL-133152,EU,EU,2014-12-13T00:00:00
GW-146052,EU,EU,2014-12-13T00:00:00
JR-162102,EU,EU,2014-12-13T00:00:00
MH-181152,EU,EU,2014-12-13T00:00:00
EB-138702,EU,EU,2014-12-14T00:00:00
AW-108402,EU,EU,2014-12-15T00:00:00
BG-117402,EU,EU,2014-12-15T00:00:00
CC-126702,EU,EU,2014-12-15T00:00:00
EM-139602,EU,EU,2014-12-15T00:00:00
KA-165252,EU,EU,2014-12-15T00:00:00
MV-174852,EU,EU,2014-12-15T00:00:00
RB-197052,EU,EU,2014-12-15T00:00:00
SC-202302,EU,EU,2014-12-15T00:00:00
AS-100902,EU,EU,2014-12-16T00:00:00
BF-110202,EU,EU,2014-12-16T00:00:00
ED-138852,EU,EU,2014-12-16T00:00:00
IM-150552,EU,EU,2014-12-16T00:00:00
MC-178452,EU,EU,2014-12-16T00:00:00
MH-177852,EU,EU,2014-12-16T00:00:00
MM-180552,EU,EU,2014-12-16T00:00:00
MS-175302,EU,EU,2014-12-16T00:00:00
PB-192102,EU,EU,2014-12-16T00:00:00
RB-193302,EU,EU,2014-12-16T00:00:00
SD-204852,EU,EU,2014-12-16T00:00:00
SW-207552,EU,EU,2014-12-16T00:00:00
BB-109902,EU,EU,2014-12-17T00:00:00
BF-112752,EU,EU,2014-12-17T00:00:00
CA-123102,EU,EU,2014-12-17T00:00:00
EH-140052,EU,EU,2014-12-17T00:00:00
JM-155352,EU,EU,2014-12-17T00:00:00
JW-152202,EU,EU,2014-12-17T00:00:00
SS-208752,EU,EU,2014-12-17T00:00:00
AA-103152,EU,EU,2014-12-18T00:00:00
AB-101652,EU,EU,2014-12-18T00:00:00
BP-111852,EU,EU,2014-12-18T00:00:00
BP-112902,EU,EU,2014-12-18T00:00:00
CL-118902,EU,EU,2014-12-18T00:00:00
JF-153552,EU,EU,2014-12-18T00:00:00
JL-152352,EU,EU,2014-12-18T00:00:00
LA-167802,EU,EU,2014-12-18T00:00:00
AS-102252,EU,EU,2014-12-19T00:00:00
AT-104352,EU,EU,2014-12-19T00:00:00
BD-116352,EU,EU,2014-12-19T00:00:00
DW-135852,EU,EU,2014-12-19T00:00:00
FH-143652,EU,EU,2014-12-19T00:00:00
HE-148002,EU,EU,2014-12-19T00:00:00
JJ-157602,EU,EU,2014-12-19T00:00:00
JR-156702,EU,EU,2014-12-19T00:00:00
RR-195252,EU,EU,2014-12-19T00:00:00
SC-207252,EU,EU,2014-12-19T00:00:00
SW-202452,EU,EU,2014-12-19T00:00:00
SW-203502,EU,EU,2014-12-19T00:00:00
BM-111402,EU,EU,2014-12-20T00:00:00
JH-159852,EU,EU,2014-12-20T00:00:00
JS-158802,EU,EU,2014-12-20T00:00:00
DB-132702,EU,EU,2014-12-22T00:00:00
LB-167352,EU,EU,2014-12-22T00:00:00
CP-123402,EU,EU,2014-12-23T00:00:00
CW-119052,EU,EU,2014-12-23T00:00:00
GP-147402,EU,EU,2014-12-23T00:00:00
JK-160902,EU,EU,2014-12-23T00:00:00
KH-166302,EU,EU,2014-12-23T00:00:00
MN-179352,EU,EU,2014-12-23T00:00:00
PB-192102,EU,EU,2014-12-23T00:00:00
SC-200202,EU,EU,2014-12-23T00:00:00
TH-212352,EU,EU,2014-12-23T00:00:00
DB-132102,EU,EU,2014-12-24T00:00:00
GM-146802,EU,EU,2014-12-24T00:00:00
GZ-144702,EU,EU,2014-12-24T00:00:00
JR-157002,EU,EU,2014-12-24T00:00:00
ML-180402,EU,EU,2014-12-24T00:00:00
NF-183852,EU,EU,2014-12-24T00:00:00
PW-190302,EU,EU,2014-12-24T00:00:00
RH-195552,EU,EU,2014-12-24T00:00:00
SW-204552,EU,EU,2014-12-24T00:00:00
TB-212502,EU,EU,2014-12-24T00:00:00
VT-217002,EU,EU,2014-12-24T00:00:00
BF-112752,EU,EU,2014-12-25T00:00:00
BG-117402,EU,EU,2014-12-25T00:00:00
BP-110952,EU,EU,2014-12-25T00:00:00
BS-117552,EU,EU,2014-12-25T00:00:00
CM-118302,EU,EU,2014-12-25T00:00:00
CS-124602,EU,EU,2014-12-25T00:00:00
JD-158952,EU,EU,2014-12-25T00:00:00
MO-179502,EU,EU,2014-12-25T00:00:00
NF-184752,EU,EU,2014-12-25T00:00:00
ST-205302,EU,EU,2014-12-25T00:00:00
TC-214752,EU,EU,2014-12-25T00:00:00
VW-217752,EU,EU,2014-12-25T00:00:00
AC-104502,EU,EU,2014-12-26T00:00:00
BP-110502,EU,EU,2014-12-26T00:00:00
CL-125652,EU,EU,2014-12-26T00:00:00
CS-124902,EU,EU,2014-12-26T00:00:00
DB-131202,EU,EU,2014-12-26T00:00:00
DM-130152,EU,EU,2014-12-26T00:00:00
GH-146652,EU,EU,2014-12-26T00:00:00
HJ-148752,EU,EU,2014-12-26T00:00:00
JS-159402,EU,EU,2014-12-26T00:00:00
MG-178902,EU,EU,2014-12-26T00:00:00
MP-174702,EU,EU,2014-12-26T00:00:00
MS-173652,EU,EU,2014-12-26T00:00:00
NC-183402,EU,EU,2014-12-26T00:00:00
SF-202002,EU,EU,2014-12-26T00:00:00
TG-216402,EU,EU,2014-12-26T00:00:00
HM-148602,EU,EU,2014-12-27T00:00:00
JF-154902,EU,EU,2014-12-27T00:00:00
LC-170502,EU,EU,2014-12-27T00:00:00
RM-196752,EU,EU,2014-12-27T00:00:00
VG-218052,EU,EU,2014-12-27T00:00:00
BE-114552,EU,EU,2014-12-28T00:00:00
ZC-219102,EU,EU,2014-12-28T00:00:00
AT-107352,EU,EU,2014-12-29T00:00:00
BM-117852,EU,EU,2014-12-29T00:00:00
BP-110952,EU,EU,2014-12-29T00:00:00
CD-119202,EU,EU,2014-12-29T00:00:00
CS-124902,EU,EU,2014-12-29T00:00:00
DM-133452,EU,EU,2014-12-29T00:00:00
EB-138402,EU,EU,2014-12-29T00:00:00
JJ-157602,EU,EU,2014-12-29T00:00:00
MG-182052,EU,EU,2014-12-29T00:00:00
PG-188952,EU,EU,2014-12-29T00:00:00
SB-201702,EU,EU,2014-12-29T00:00:00
CD-119802,EU,EU,2014-12-30T00:00:00
FH-143502,EU,EU,2014-12-30T00:00:00
FH-143652,EU,EU,2014-12-30T00:00:00
HM-148602,EU,EU,2014-12-30T00:00:00
JC-157752,EU,EU,2014-12-30T00:00:00
